plane,u,v,itype,typecode,x0,y0,irot,nvertices,vx_0,vy_0,vx_1,vy_1,vx_2,vy_2,vx_3,vy_3,vx_4,vy_4,vx_5,vy_5,vx_6,vy_6,icassette,trigRate,trigLinks,dataRate_ld,dataLinks_ld,dataRate_hd,dataLinks_hd,MB,wagon,isSiPM,isEngine,nROCs,power,mrot,phi,HDorLD,hash,hash_hdld,engine_trig_fibres,engine_data_fibres,engine_ctrl_fibres,dataPp0,trigPp0,dataPp0_type,trigPp0_type,dataPp1,trigPp1,dataPp1_type,trigPp1_type,dataPp2,DAQ,rho,isHalfHDE,Local,Local_LDE,Local_HDE,Local_LDP,Remote,Remote_LR,Remote_HDEs_T,Remote_HDEs_B,Remote_HDEd,Remote_LDPs_T,Remote_LDPs_B,Remote_LDPd,Remote_HDPs_T,Remote_HDPs_B,Remote_HDPd,Local_ispowering,Local_LDE_ispowering,Local_HDE_ispowering,Local_LDP_ispowering,Remote_ispowering,Remote_LR_ispowering,Remote_HDEs_T_ispowering,Remote_HDEs_B_ispowering,Remote_HDEd_ispowering,Remote_LDPs_T_ispowering,Remote_LDPs_B_ispowering,Remote_LDPd_ispowering,Remote_HDPs_T_ispowering,Remote_HDPs_B_ispowering,Remote_HDPd_ispowering,LD_Hexaboard_ispowered,LD_Hexaboard_ispowered_by,LDE_ispowered,LDE_ispowered_by,HDE_ispowered,HDE_ispowered_by,HD_Hexaboard_ispowered,HD_Hexaboard_ispowered_by,LDP_Hexaboard_ispowered,LDP_Hexaboard_ispowered_by,HDP_Hexaboard_ispowered,HDP_Hexaboard_ispowered_by,PCB_Local,PCB_Remote,Busbar_10V,Busbar_10V_D,Busbar_1V5_1,Busbar_1V5_2,Busbar_1V5_3,Busbar_HD_DB,Power_Total,LV_Group
15,5,2,FI,MH-F2W,674.66,292.73,3,6,674.7,195.9,758.5,244.4,758.5,341.2,674.7,389.5,590.8,341.2,590.8,244.4,674.7,195.9,1,1.721,2,1.123,2,1.119,2,3,0,0,True,6,7.2,0,23.456,1,1505020,1505021,1,1,1,PP0(CE-)L15/C01_FO_1_1,PP0(CE-)L15/C01_FO_2_2,A,A,PP1(CE-)5_FO_1_9,PP1(CE-)3_FO_2_7,Ap,Ap,PPFO(CE-)X5_6,DAQ_1_4,735.4297848877212,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,False,0;0;0,False,0;0;0,True,15;6;2,True,15;9;2,False,0;0;0,False,0;0;0,,,,,,,,BB1V5-1H4L-FE-F,20.672095665938905,3.0
15,5,3,FI,MH-F2W,590.84,437.9,3,6,590.8,341.2,674.7,389.5,674.7,486.3,590.8,534.7,507.0,486.3,507.0,389.5,590.8,341.2,1,1.75,2,1.124,2,1.121,2,3,0,0,False,6,7.2,0,36.544,1,1505030,1505031,1,1,1,PP0(CE-)L15/C01_FO_1_1,PP0(CE-)L15/C01_FO_2_2,A,A,PP1(CE-)5_FO_1_9,PP1(CE-)3_FO_2_7,Ap,Ap,PPFO(CE-)X5_6,DAQ_1_4,735.4239019776282,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,True,15;7;2,False,0;0;0,False,0;0;0,,,,,,,,BB1V5-2tH2L-FE-F,13.58475151484177,3.0
15,5,4,FI,MH-F2W,507.02,583.09,4,6,507.0,486.3,590.8,534.7,590.8,631.5,507.0,679.9,423.2,631.5,423.2,534.7,507.0,486.3,1,1.637,2,1.078,2,1.069,2,2,0,0,True,6,7.2,0,48.992,1,1505040,1505041,2,1,1,PP0(CE-)L15/C01_FO_1_1,PP0(CE-)L15/C01_FO_2_1,A,A,PP1(CE-)5_FO_1_9,PP1(CE-)3_FO_2_6,Ap,Ap,PPFO(CE-)X5_6,DAQ_1_4,772.6986660400029,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,False,0;0;0,False,0;0;0,True,15;9;8,True,15;8;7,False,0;0;0,False,0;0;0,,,,,,,,BB1V5-1H3L-HE-F,16.583280531763176,6.0
15,6,0,FM,ML-F3W,1009.93,2.37,0,6,1009.9,-94.4,1093.8,-46.0,1093.8,50.7,1009.9,99.2,926.1,50.7,926.1,-46.0,1009.9,-94.4,1,1.195,2,0.575,1,0.533,1,9,0,0,True,3,3.6,0,0.134,0,1506000,1506000,2,1,1,PP0(CE-)L15/C01_FO_1_2,PP0(CE-)L15/C01_FO_2_2,A,A,PP1(CE-)5_FO_1_10,PP1(CE-)3_FO_2_7,Ap,Ap,PPFO(CE-)X5_6,DAQ_1_4,1009.9327808324671,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,15;6;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,15;2;0,True,15;6;0,True,15;7;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,DC-LLH,DC-RDP,,,,,,,14.591845605940325,1.0
15,6,1,FM,ML-F3W,926.12,147.55,0,6,926.1,50.7,1009.9,99.2,1009.9,195.9,926.1,244.4,842.3,195.9,842.3,99.2,926.1,50.7,1,1.218,2,0.627,1,0.581,1,8,0,0,False,3,3.6,0,9.052,0,1506010,1506010,2,1,1,PP0(CE-)L15/C01_FO_1_2,PP0(CE-)L15/C01_FO_2_2,A,A,PP1(CE-)5_FO_1_10,PP1(CE-)3_FO_2_7,Ap,Ap,PPFO(CE-)X5_6,DAQ_1_4,937.800222275512,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,15;6;1,0;0;0,0;0;0,0;0;0,15;5;1,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,True,15;6;1,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,DC-LLH,DC-RHH,,,BB1V5-1H1L-FE-F,BB1V5-2H3L-FE-F,BB1V5-3H2L-FE-FS,,12.851167910235493,2.0
15,6,2,FM,ML-F2W,842.3,292.73,0,6,842.3,195.9,926.1,244.4,926.1,341.2,842.3,389.5,758.5,341.2,758.5,244.4,842.3,195.9,1,1.3,2,0.657,1,0.604,1,7,0,0,False,3,3.6,0,19.164,0,1506020,1506020,2,1,1,PP0(CE-)L15/C01_FO_1_2,PP0(CE-)L15/C01_FO_2_2,A,A,PP1(CE-)5_FO_1_10,PP1(CE-)3_FO_2_7,Ap,Ap,PPFO(CE-)X5_6,DAQ_1_4,891.7175241633417,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,15;6;2,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,15;5;2,0;0;0,15;10;2,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,True,15;6;2,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,DC-LLH,DC-RDW,,,BB1V5-1H4L-FE-F,BB1V5-2H3L-FE-F,BB1V5-2tH2L-FE-F,,10.823166407912225,3.0
15,6,3,FM,ML-F2W,758.48,437.9,4,6,758.5,341.2,842.3,389.5,842.3,486.3,758.5,534.7,674.7,486.3,674.7,389.5,758.5,341.2,1,1.345,2,0.67,1,0.614,1,6,1,0,False,3,3.6,0,30.0,0,1506030,1506030,2,1,1,PP0(CE-)L15/C01_FO_1_1,PP0(CE-)L15/C01_FO_2_1,A,A,PP1(CE-)5_FO_1_9,PP1(CE-)3_FO_2_6,Ap,Ap,PPFO(CE-)X5_6,DAQ_1_4,875.8129482943262,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15;6;3,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,True,15;6;3,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,DC-LLH,,,,,,,,8.900954430394918,5.0
15,6,4,FM,ML-F2W,674.66,583.09,4,6,674.7,486.3,758.5,534.7,758.5,631.5,674.7,679.9,590.8,631.5,590.8,534.7,674.7,486.3,1,1.327,2,0.657,1,0.605,1,5,1,0,False,3,3.6,0,40.836,0,1506040,1506040,2,1,1,PP0(CE-)L15/C01_FO_1_1,PP0(CE-)L15/C01_FO_2_1,A,A,PP1(CE-)5_FO_1_9,PP1(CE-)3_FO_2_6,Ap,Ap,PPFO(CE-)X5_6,DAQ_1_4,891.7174797546586,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15;6;4,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,True,15;6;4,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,DC-LLH,,,,,,,,7.710932695868124,5.0
15,6,5,FM,ML-F3W,590.84,728.27,4,6,590.8,631.5,674.7,679.9,674.7,776.7,590.8,825.0,507.0,776.7,507.0,679.9,590.8,631.5,1,1.243,2,0.628,1,0.582,1,4,1,0,False,3,3.6,0,50.948,0,1506050,1506050,2,1,1,PP0(CE-)L15/C01_FO_1_1,PP0(CE-)L15/C01_FO_2_1,A,A,PP1(CE-)5_FO_1_9,PP1(CE-)3_FO_2_6,Ap,Ap,PPFO(CE-)X5_6,DAQ_1_4,937.8001378225533,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,15;6;5,0;0;0,0;0;0,0;0;0,15;3;2,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,True,15;6;5,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,DC-LLH,DC-RHH,,,BB1V5-1H3L-HE-F,BB1V5-2H2L-HE-F,BB1V5-3H1L-HE-F,,12.87886414148547,6.0
15,7,0,FO,ML-F3W,1177.58,2.37,0,6,1177.6,-94.4,1261.4,-46.0,1261.4,50.7,1177.6,99.2,1093.8,50.7,1093.8,-46.0,1177.6,-94.4,1,1.013,2,0.415,1,0.384,1,9,1,0,False,3,3.6,0,0.115,0,1507000,1507000,2,1,1,PP0(CE-)L15/C01_FO_1_2,PP0(CE-)L15/C01_FO_2_2,A,A,PP1(CE-)5_FO_1_10,PP1(CE-)3_FO_2_7,Ap,Ap,PPFO(CE-)X5_6,DAQ_1_4,1177.5823849310925,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0;0;0,15;7;0;15;6;0,0;0;0,0;0;0,15;3;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,True,15;7;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,DC-LLE,DC-RHH,,,,,,,12.404783651593881,1.0
15,7,1,FO,ML-F3W,1093.76,147.55,0,6,1093.8,50.7,1177.6,99.2,1177.6,195.9,1093.8,244.4,1009.9,195.9,1009.9,99.2,1093.8,50.7,1,1.078,2,0.464,1,0.426,1,8,0,0,True,3,3.6,0,7.683,0,1507010,1507010,2,1,1,PP0(CE-)L15/C01_FO_1_2,PP0(CE-)L15/C01_FO_2_2,A,A,PP1(CE-)5_FO_1_10,PP1(CE-)3_FO_2_7,Ap,Ap,PPFO(CE-)X5_6,DAQ_1_4,1103.6674952629528,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,15;7;1,0;0;0,0;0;0,0;0;0,0;0;0,15;3;1;15;2;1,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,True,15;7;1,True,15;8;1,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,DC-LLH,DC-RHH,,,,,,,17.205002013242048,2.0
15,7,2,FO,ML-F3W,1009.93,292.73,0,6,1009.9,195.9,1093.8,244.4,1093.8,341.2,1009.9,389.5,926.1,341.2,926.1,244.4,1009.9,195.9,1,1.167,2,0.515,1,0.471,1,7,0,0,True,3,3.6,0,16.164,0,1507020,1507020,2,1,1,PP0(CE-)L15/C01_FO_1_2,PP0(CE-)L15/C01_FO_2_2,A,A,PP1(CE-)5_FO_1_10,PP1(CE-)3_FO_2_7,Ap,Ap,PPFO(CE-)X5_6,DAQ_1_4,1051.4986722768604,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,15;7;2,0;0;0,0;0;0,0;0;0,15;5;3,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,True,15;7;2,True,15;8;2,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,DC-LLH,DC-RHH,,,,,,,15.24465857751317,3.0
15,7,3,FM,ML-F3W,926.12,437.9,0,6,926.1,341.2,1009.9,389.5,1009.9,486.3,926.1,534.7,842.3,486.3,842.3,389.5,926.1,341.2,1,1.17,2,0.562,1,0.521,1,10,0,0,False,3,3.6,0,25.306,0,1507030,1507030,2,1,1,PP0(CE-)L15/C01_FO_1_2,PP0(CE-)L15/C01_FO_2_2,A,A,PP1(CE-)5_FO_1_10,PP1(CE-)3_FO_2_7,Ap,Ap,PPFO(CE-)X5_6,DAQ_1_4,1024.4289455106195,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15;7;3,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,True,15;7;3,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,DC-LLH,,,,,,,,8.668219243484593,4.0
15,7,4,FM,ML-F3W,842.3,583.09,4,6,842.3,486.3,926.1,534.7,926.1,631.5,842.3,679.9,758.5,631.5,758.5,534.7,842.3,486.3,1,1.13,2,0.564,1,0.522,1,6,1,0,False,3,3.6,0,34.693,0,1507040,1507040,2,1,1,PP0(CE-)L15/C01_FO_1_1,PP0(CE-)L15/C01_FO_2_1,A,A,PP1(CE-)5_FO_1_9,PP1(CE-)3_FO_2_6,Ap,Ap,PPFO(CE-)X5_6,DAQ_1_4,1024.43313012612,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0;0;0,15;7;4;15;8;5,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,True,15;7;4,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,DC-LLE,,,,,,,,13.074533749914764,5.0
15,7,5,FO,ML-F3W,758.48,728.27,4,6,758.5,631.5,842.3,679.9,842.3,776.7,758.5,825.0,674.7,776.7,674.7,679.9,758.5,631.5,1,1.177,2,0.515,1,0.471,1,5,1,0,False,3,3.6,0,43.836,0,1507050,1507050,2,1,1,PP0(CE-)L15/C01_FO_1_1,PP0(CE-)L15/C01_FO_2_1,A,A,PP1(CE-)5_FO_1_9,PP1(CE-)3_FO_2_6,Ap,Ap,PPFO(CE-)X5_6,DAQ_1_4,1051.508013901939,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0;0;0,15;7;5;15;8;6,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,True,15;7;5,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,DC-LLE,,,,,,,,12.890338835478321,5.0
15,7,6,FO,ML-F3W,674.66,873.45,4,6,674.7,776.7,758.5,825.0,758.5,921.9,674.7,970.2,590.8,921.9,590.8,825.0,674.7,776.7,1,1.126,2,0.47,1,0.431,1,4,1,0,False,3,3.6,0,52.317,0,1507060,1507060,2,1,1,PP0(CE-)L15/C01_FO_1_1,PP0(CE-)L15/C01_FO_2_1,A,A,PP1(CE-)5_FO_1_9,PP1(CE-)3_FO_2_6,Ap,Ap,PPFO(CE-)X5_6,DAQ_1_4,1103.6670775646069,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0;0;0,15;7;6;15;8;7,0;0;0,0;0;0,15;4;3,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,True,15;7;6,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,DC-LLE,DC-RHH,,,,,,,16.047904181738005,6.0
15,8,0,FO,ML-F3W,1345.22,2.37,0,6,1345.2,-94.4,1429.0,-46.0,1429.0,50.7,1345.2,99.2,1261.4,50.7,1261.4,-46.0,1345.2,-94.4,1,0.941,2,0.328,1,0.313,1,9,1,0,False,3,3.6,0,0.101,0,1508000,1508000,2,1,1,PP0(CE-)L15/C01_FO_1_2,PP0(CE-)L15/C01_FO_2_2,A,A,PP1(CE-)5_FO_1_10,PP1(CE-)3_FO_2_7,Ap,Ap,PPFO(CE-)X5_6,DAQ_1_4,1345.2220877238078,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,15;8;0,0;0;0,0;0;0,0;0;0,15;4;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,True,15;8;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,DC-LLH,DC-RHH,BB10V-4MHB-N-1,,,,,,10.736654001348741,1.0
15,8,1,FO,ML-F3W,1261.4,147.55,0,6,1261.4,50.7,1345.2,99.2,1345.2,195.9,1261.4,244.4,1177.6,195.9,1177.6,99.2,1261.4,50.7,1,0.969,2,0.364,1,0.341,1,8,1,0,False,3,3.6,0,6.672,0,1508010,1508010,2,1,1,PP0(CE-)L15/C01_FO_1_2,PP0(CE-)L15/C01_FO_2_2,A,A,PP1(CE-)5_FO_1_10,PP1(CE-)3_FO_2_7,Ap,Ap,PPFO(CE-)X5_6,DAQ_1_4,1270.0003789369514,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0;0;0,15;8;1;15;7;1,0;0;0,0;0;0,15;4;1,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,True,15;8;1,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,DC-LLE,DC-RHH,,,,,,,12.062120045553167,2.0
15,8,2,FO,ML-F3W,1177.58,292.73,0,6,1177.6,195.9,1261.4,244.4,1261.4,341.2,1177.6,389.5,1093.8,341.2,1093.8,244.4,1177.6,195.9,1,0.984,2,0.393,1,0.365,1,7,1,0,False,3,3.6,0,13.96,0,1508020,1508020,2,1,1,PP0(CE-)L15/C01_FO_1_2,PP0(CE-)L15/C01_FO_2_2,A,A,PP1(CE-)5_FO_1_10,PP1(CE-)3_FO_2_7,Ap,Ap,PPFO(CE-)X5_6,DAQ_1_4,1213.4189339630398,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0;0;0,15;8;2;15;7;2,0;0;0,0;0;0,15;4;2,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,True,15;8;2,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,DC-LLE,DC-RHH,,,,,,,12.260094792137393,3.0
15,8,3,FO,ML-F3W,1093.76,437.9,0,6,1093.8,341.2,1177.6,389.5,1177.6,486.3,1093.8,534.7,1009.9,486.3,1009.9,389.5,1093.8,341.2,1,1.004,2,0.412,1,0.381,1,10,0,0,True,3,3.6,0,21.819,0,1508030,1508030,2,1,1,PP0(CE-)L15/C01_FO_1_2,PP0(CE-)L15/C01_FO_2_2,A,A,PP1(CE-)5_FO_1_10,PP1(CE-)3_FO_2_7,Ap,Ap,PPFO(CE-)X5_6,DAQ_1_4,1178.1626999697453,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15;8;3,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,True,15;8;3,True,15;9;3,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,DC-LLH,,,,,,,,11.149061975526994,4.0
15,8,4,FO,ML-F3W,1009.93,583.09,0,6,1009.9,486.3,1093.8,534.7,1093.8,631.5,1009.9,679.9,926.1,631.5,926.1,534.7,1009.9,486.3,1,1.031,2,0.424,1,0.392,1,11,0,0,True,3,3.6,0,30.0,0,1508040,1508040,2,1,1,PP0(CE-)L15/C01_FO_1_3,PP0(CE-)L15/C01_FO_2_2,B,A,PP1(CE-)5_FO_1_8,PP1(CE-)3_FO_2_7,Ap,Ap,PPFO(CE-)X5_5,DAQ_1_3,1166.170036058207,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15;8;4,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,True,15;8;4,True,15;9;4,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,DC-LLH,,,,,,,,11.19884261527328,4.0
15,8,5,FO,ML-F3W,926.12,728.27,4,6,926.1,631.5,1009.9,679.9,1009.9,776.7,926.1,825.0,842.3,776.7,842.3,679.9,926.1,631.5,1,1.03,2,0.413,1,0.382,1,6,0,0,True,3,3.6,0,38.18,0,1508050,1508050,2,1,1,PP0(CE-)L15/C01_FO_1_1,PP0(CE-)L15/C01_FO_2_1,A,A,PP1(CE-)5_FO_1_9,PP1(CE-)3_FO_2_6,Ap,Ap,PPFO(CE-)X5_6,DAQ_1_4,1178.1661373931947,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15;8;5,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,True,15;8;5,True,15;7;4,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,DC-LLH,,,,,,,,7.842022655924039,5.0
15,8,6,FO,ML-F3W,842.3,873.45,4,6,842.3,776.7,926.1,825.0,926.1,921.9,842.3,970.2,758.5,921.9,758.5,825.0,842.3,776.7,1,0.97,2,0.391,1,0.363,1,5,0,0,True,3,3.6,0,46.04,0,1508060,1508060,2,1,1,PP0(CE-)L15/C01_FO_1_1,PP0(CE-)L15/C01_FO_2_1,A,A,PP1(CE-)5_FO_1_9,PP1(CE-)3_FO_2_6,Ap,Ap,PPFO(CE-)X5_6,DAQ_1_4,1213.4183913638362,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15;8;6,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,True,15;8;6,True,15;7;5,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,DC-LLH,,,,,,,,7.703689329330127,5.0
15,8,7,FO,ML-F3W,758.48,1018.63,4,6,758.5,921.9,842.3,970.2,842.3,1067.0,758.5,1115.4,674.7,1067.0,674.7,970.2,758.5,921.9,1,0.939,2,0.363,1,0.34,1,4,0,0,True,3,3.6,0,53.328,0,1508070,1508070,2,1,1,PP0(CE-)L15/C01_FO_1_1,PP0(CE-)L15/C01_FO_2_1,A,A,PP1(CE-)5_FO_1_9,PP1(CE-)3_FO_2_6,Ap,Ap,PPFO(CE-)X5_6,DAQ_1_4,1269.99960129915,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,15;8;7,0;0;0,0;0;0,0;0;0,15;5;4,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,True,15;8;7,True,15;7;6,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,DC-LLH,DC-RHH,,,,,,,10.959993947837123,6.0
15,9,0,aOeB,ML-B3W,1512.86,2.37,0,4,1512.9,-94.4,1512.9,99.2,1429.0,50.7,1429.0,-46.0,1512.9,-94.4,0.0,0.0,0.0,0.0,1,0.742,2,0.174,1,0.174,1,9,1,0,False,3,3.6,0,0.09,0,1509000,1509000,2,1,1,PP0(CE-)L15/C01_FO_1_2,PP0(CE-)L15/C01_FO_2_2,A,A,PP1(CE-)5_FO_1_10,PP1(CE-)3_FO_2_7,Ap,Ap,PPFO(CE-)X5_6,DAQ_1_4,1512.8618563834568,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,True,15;5;0,False,0;0;0,,,,,,,,,3.707174374694594,1.0
15,9,1,FOe,ML-F3W,1429.04,147.55,0,6,1429.0,50.7,1512.9,99.2,1512.9,195.9,1429.0,244.4,1345.2,195.9,1345.2,99.2,1429.0,50.7,1,0.844,2,0.302,1,0.292,1,8,1,0,False,3,3.6,0,5.895,0,1509010,1509010,2,1,1,PP0(CE-)L15/C01_FO_1_2,PP0(CE-)L15/C01_FO_2_2,A,A,PP1(CE-)5_FO_1_10,PP1(CE-)3_FO_2_7,Ap,Ap,PPFO(CE-)X5_6,DAQ_1_4,1436.637158123094,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,15;9;1,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,15;5;1,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,True,15;9;1,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,DC-LLH,DC-RSB,BB10V-4M00-N-1,,,,,,8.63091466509452,2.0
15,9,2,FO,ML-F3W,1345.22,292.73,0,6,1345.2,195.9,1429.0,244.4,1429.0,341.2,1345.2,389.5,1261.4,341.2,1261.4,244.4,1345.2,195.9,1,0.898,2,0.316,1,0.303,1,7,1,0,False,3,3.6,0,12.277,0,1509020,1509020,2,1,1,PP0(CE-)L15/C01_FO_1_2,PP0(CE-)L15/C01_FO_2_2,A,A,PP1(CE-)5_FO_1_10,PP1(CE-)3_FO_2_7,Ap,Ap,PPFO(CE-)X5_6,DAQ_1_4,1376.7017474021015,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,15;9;2,0;0;0,0;0;0,0;0;0,15;5;2,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,True,15;9;2,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,DC-LLH,DC-RHH,BB10V-4MHB-N-1,,,,,,10.649616931979416,3.0
